0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,labels
-0.08979461342096329,0.08162686973810196,0.024328771978616714,-0.15062351524829865,-0.1165226623415947,-0.035511601716279984,-0.03577150031924248,-0.050160348415374756,0.1352405846118927,-0.10602683573961258,0.24724602699279785,-0.09620857983827591,-0.24016204476356506,-0.020772945135831833,-0.0261321309953928,0.17557759582996368,-0.15150468051433563,-0.07864440232515335,-0.0874236524105072,0.006811012513935566,0.05015391483902931,0.06549115478992462,-0.008977597579360008,0.09338024258613586,-0.07918203622102737,-0.3099765181541443,-0.0504930317401886,-0.09917545318603516,-0.0021536319982260466,-0.04699041694402695,0.035716377198696136,0.14524157345294952,-0.16900475323200226,0.0032189348712563515,-0.019871706143021584,0.06982368230819702,-0.12099926918745041,-0.033546462655067444,0.15041759610176086,0.007527848705649376,-0.16663256287574768,-0.04104873165488243,-0.023844918236136436,0.24669253826141357,0.1153186485171318,-0.02626158855855465,0.07144594937562943,-0.07887934148311615,0.05864972621202469,-0.2479211390018463,-0.07228900492191315,0.16839301586151123,0.06914564967155457,0.0716235563158989,0.055560462176799774,-0.0716472640633583,0.09561756998300552,0.11849960684776306,-0.2667481601238251,0.05483115464448929,0.016518741846084595,-0.056591615080833435,-0.013606611639261246,-0.09202931821346283,0.23330052196979523,0.08653102070093155,-0.12475937604904175,-0.13674865663051605,0.16524730622768402,-0.1465582400560379,-0.10571959614753723,0.07414111495018005,-0.14808425307273865,-0.21193550527095795,-0.29230719804763794,-0.006516495253890753,0.32348373532295227,0.11638791859149933,-0.13614805042743683,0.06895732134580612,-0.009960096329450607,-0.10050514340400696,0.04180421680212021,0.08955451101064682,-0.059822842478752136,-0.02719479613006115,-0.06522297859191895,0.07325885444879532,0.18058069050312042,-0.11857419461011887,0.01777501218020916,0.2208046019077301,0.015429564751684666,0.0024602720513939857,-0.01722467504441738,0.01839083433151245,-0.04578281193971634,0.028533311560750008,-0.08090776950120926,0.07251925021409988,-0.007104001007974148,-0.10342701524496078,-0.031177299097180367,0.08693939447402954,-0.09487669914960861,0.15736959874629974,-0.014477378688752651,-0.03178166225552559,-0.06393992900848389,0.02734963223338127,-0.12834690511226654,-0.08501508831977844,0.14348211884498596,-0.18567952513694763,0.1882139891386032,0.1744125485420227,0.046812523156404495,0.07706289738416672,0.04413633048534393,0.06264267861843109,-0.01733112707734108,-0.00722983293235302,-0.16764682531356812,-0.06986168026924133,0.11020839214324951,-0.016658931970596313,-0.01974835991859436,0.005208479706197977,136
-0.04319886490702629,0.13606302440166473,0.0007019595941528678,-0.06219202280044556,-0.04974040761590004,0.02850353717803955,-0.01802758499979973,-0.10679773986339569,0.18661713600158691,-0.016327938064932823,0.20582365989685059,0.14596682786941528,-0.3135690987110138,-0.009146534837782383,0.02858942560851574,0.0725254938006401,-0.12747721374034882,-0.039484404027462006,-0.18565694987773895,-0.1428670734167099,-0.0016882608179003,0.07867181301116943,0.01361142098903656,-0.03282877057790756,-0.21719998121261597,-0.07113412022590637,-0.09521137923002243,-0.10548756271600723,0.08174676448106766,-0.09697762876749039,0.07571564614772797,0.021338118240237236,-0.18115165829658508,-0.06187939643859863,0.06911837309598923,0.024020647630095482,-0.054970525205135345,-0.1202574148774147,0.17128139734268188,0.011018768884241581,-0.09362241625785828,-0.01067532878369093,0.0036607130896300077,0.18509866297245026,0.20016740262508392,-0.10761641710996628,0.08913105726242065,-0.1594419926404953,0.11316230893135071,-0.2213936299085617,0.11263972520828247,0.10501578450202942,0.12320610880851746,0.14617528021335602,0.06282205879688263,-0.21654193103313446,0.043136440217494965,0.21279023587703705,-0.18275150656700134,0.12923097610473633,0.13384148478507996,-0.1180020272731781,-0.10498925298452377,-0.013295676559209824,0.06544192135334015,0.10125358402729034,-0.11795328557491302,-0.2281714826822281,0.20892496407032013,-0.13072925806045532,-0.0632837563753128,0.15086185932159424,-0.10585964471101761,-0.17349453270435333,-0.2826048731803894,0.0667620524764061,0.3469555974006653,0.16589964926242828,-0.18217161297798157,-0.016047121956944466,-0.12598244845867157,-0.0005890936008654535,0.005529997870326042,0.021580956876277924,-0.046683505177497864,-0.13228781521320343,-0.023131540045142174,0.06595256924629211,0.27227696776390076,-0.020200690254569054,-0.055228762328624725,0.2359214872121811,0.03749104589223862,-0.07111884653568268,0.005178758874535561,0.0694328248500824,-0.059050172567367554,-0.05664398521184921,-0.0353064090013504,0.02763216570019722,0.023004749789834023,-0.1793479174375534,-0.00022769789211452007,0.12418071180582047,-0.15123337507247925,0.19871307909488678,0.03073253482580185,-0.01843043603003025,0.01020939089357853,-0.06962402909994125,-0.10363811999559402,0.029518280178308487,0.25783851742744446,-0.27527204155921936,0.3117503523826599,0.16238413751125336,0.03525474667549133,0.08379127830266953,0.03228924795985222,0.14286895096302032,0.020811593160033226,-0.03618106245994568,-0.144169420003891,-0.117055743932724,-0.010674798861145973,-0.05097096040844917,-0.007241256069391966,0.026930738240480423,132
-0.08155646175146103,0.04587531089782715,0.10487090796232224,-0.07725980132818222,-0.14696915447711945,-0.02412864938378334,-0.07315642386674881,-0.02712463028728962,0.09870880842208862,-0.004367690533399582,0.16364537179470062,-0.05633266642689705,-0.268261581659317,0.04221773147583008,-0.04440019652247429,0.08469900488853455,-0.1508142501115799,-0.04412703216075897,-0.13915306329727173,-0.08041436225175858,0.03438957780599594,-0.019047265872359276,0.017841335386037827,0.011409390717744827,-0.12182178348302841,-0.26392263174057007,-0.08322840929031372,-0.12736737728118896,0.06762432307004929,-0.07264778017997742,-0.06578371673822403,-0.06920403242111206,-0.22648650407791138,-0.1444188803434372,0.00589769147336483,-0.005193171091377735,-0.08458153158426285,-0.1550460159778595,0.1673976629972458,-0.008129959926009178,-0.10690097510814667,0.11355356127023697,0.06354722380638123,0.23266221582889557,0.14195851981639862,0.10082590579986572,0.023261658847332,-0.042725928127765656,0.11915147304534912,-0.2658781409263611,0.11156594753265381,0.13414978981018066,0.16290390491485596,0.024588104337453842,0.19225719571113586,-0.1884874403476715,0.0679800733923912,0.14370757341384888,-0.19121447205543518,0.12694576382637024,0.05602407082915306,0.08293715864419937,0.06427981704473495,-0.11362753808498383,0.23467911779880524,0.12700074911117554,-0.06637455523014069,-0.05440736189484596,0.21278859674930573,-0.050353072583675385,0.013205761089920998,-0.008423006162047386,-0.1202833503484726,-0.1376419961452484,-0.23756159842014313,0.03397656977176666,0.3416672945022583,0.1570339947938919,-0.20637692511081696,-0.031196696683764458,-0.136744424700737,-0.03985903784632683,0.002451231935992837,-0.04911458119750023,-0.11845532804727554,-0.033366717398166656,-0.06762385368347168,0.02837105467915535,0.20171023905277252,-0.04385102912783623,0.0369328148663044,0.24098291993141174,0.08277567476034164,-0.10940349102020264,0.024246815592050552,-0.0529833659529686,-0.19491788744926453,-0.05817674845457077,-0.16704922914505005,0.017030740156769753,0.0288628451526165,-0.1381264477968216,0.0035762637853622437,0.14114072918891907,-0.23449485003948212,0.012865950353443623,0.0037144520319998264,-0.11582819372415543,-0.08183392137289047,0.02552797645330429,-0.15967215597629547,-0.02241325192153454,0.16288524866104126,-0.24565871059894562,0.2118283212184906,0.18445442616939545,0.08081556111574173,0.0534425787627697,0.041433580219745636,-0.024770939722657204,0.02890702337026596,0.027105815708637238,-0.1185697689652443,-0.12760674953460693,0.03675231337547302,-0.036978814750909805,-4.529946454567835e-05,0.12423968315124512,350
-0.10289965569972992,0.0858926922082901,-0.011711029335856438,-0.07155152410268784,-0.08921729773283005,-0.04122018814086914,-0.002095666481181979,-0.019011374562978745,0.13752490282058716,0.05007857456803322,0.19757266342639923,0.03094653971493244,-0.24520210921764374,-0.08780350536108017,-0.021375130861997604,0.08331260830163956,-0.0732748731970787,-0.07405086606740952,-0.16851767897605896,-0.15625357627868652,0.023626700043678284,0.030852260068058968,0.012762102298438549,-0.004037125036120415,-0.13848493993282318,-0.2132299691438675,-0.02206597477197647,-0.07516807317733765,0.05759046971797943,-0.15880870819091797,0.07108067721128464,0.014658930711448193,-0.18815243244171143,-0.07754900306463242,0.0038133852649480104,0.06566550582647324,-0.08954598009586334,-0.0906461551785469,0.16960768401622772,0.023842237889766693,-0.11605989187955856,0.01485302485525608,0.03928857669234276,0.2570383846759796,0.17721451818943024,0.00688883475959301,0.04696846753358841,-0.06853480637073517,0.1106012687087059,-0.27989354729652405,0.07095583528280258,0.1690348982810974,0.058081820607185364,0.09893352538347244,0.12029802799224854,-0.1291695386171341,0.03326960653066635,0.13173039257526398,-0.12201999872922897,0.06707989424467087,0.07213927805423737,-0.048981212079524994,-0.07700949162244797,-0.17656001448631287,0.14750947058200836,0.07674244791269302,-0.10285314917564392,-0.1131005808711052,0.09123019874095917,-0.1436585783958435,-0.07421655207872391,0.09225555509328842,-0.05001739412546158,-0.14267270267009735,-0.254997581243515,0.09618202596902847,0.34490275382995605,0.20626454055309296,-0.1636555790901184,0.029832616448402405,-0.12625578045845032,-0.000743633194360882,0.01626167818903923,-0.006788222119212151,-0.057736046612262726,-0.024493854492902756,-0.0885106697678566,-0.01915065199136734,0.1799689680337906,-0.02622935362160206,0.002970102010294795,0.19150401651859283,0.031125536188483238,0.01262585073709488,-0.007614471483975649,0.012458479031920433,-0.14434091746807098,-0.004683252889662981,0.008660996332764626,-0.0024711398873478174,0.06573516875505447,-0.18432669341564178,0.052102230489254,0.04109447821974754,-0.14663225412368774,0.19752472639083862,0.008787506259977818,0.04855307191610336,0.03155525028705597,0.04165474325418472,-0.021726850420236588,-0.02044786885380745,0.1430322378873825,-0.2552125155925751,0.27115994691848755,0.17072463035583496,-0.00499843992292881,0.12450806796550751,0.07648522406816483,0.1619260162115097,-0.06367150694131851,0.047810859978199005,-0.06758251041173935,-0.10281583666801453,-0.06679345667362213,-0.005171999800950289,-0.002439995761960745,0.0674743503332138,197
-0.07201575487852097,0.08333534747362137,0.07045263797044754,-0.06478450447320938,-0.16064642369747162,-0.03549101948738098,-0.02055959403514862,-0.11643660813570023,0.20202700793743134,-0.15091639757156372,0.20605701208114624,-0.04747815802693367,-0.26836302876472473,-0.02569510042667389,-0.037201691418886185,0.22232984006404877,-0.1900954693555832,-0.14516319334506989,-0.07184047251939774,0.007126230746507645,0.13434244692325592,0.021105052903294563,0.017892003059387207,0.03234849497675896,-0.13205383718013763,-0.361162394285202,-0.04108471795916557,-0.035318564623594284,-0.061749134212732315,-0.07699229568243027,-0.020469950512051582,0.06499432027339935,-0.20486320555210114,-0.010048385709524155,0.0017929401947185397,0.059487923979759216,-0.02656828984618187,-0.11763054877519608,0.16151675581932068,-0.0098320497199893,-0.3391163647174835,0.036625392735004425,0.022965045645833015,0.2295716255903244,0.16624626517295837,-0.0349770188331604,0.005974681116640568,-0.15537555515766144,0.13723118603229523,-0.21924112737178802,-0.0168897844851017,0.14104267954826355,-0.002403551246970892,-0.02533140778541565,0.011122352443635464,-0.09944644570350647,0.00276424759067595,0.1125144511461258,-0.18896189332008362,0.007919993251562119,0.15664257109165192,-0.14273463189601898,-0.07817385345697403,-0.15579845011234283,0.19256241619586945,0.06357598304748535,-0.1487135887145996,-0.1797911673784256,0.1012095957994461,-0.12843485176563263,-0.05460631847381592,0.09296508133411407,-0.194087952375412,-0.22957877814769745,-0.31390026211738586,-0.00998959131538868,0.4217780530452728,0.07914434373378754,-0.16856859624385834,0.015625037252902985,-0.04273693263530731,0.05875779315829277,0.1399393379688263,0.21329426765441895,0.08240516483783722,0.030425282195210457,-0.10863128304481506,0.1074616089463234,0.2273211032152176,-0.11915548890829086,-0.04997843876481056,0.2889060378074646,0.008056201040744781,0.022721849381923676,-0.06422076374292374,0.03628521040081978,-0.07367720454931259,0.029852379113435745,-0.15636759996414185,0.006455703172832727,0.06973259150981903,0.029002057388424873,-0.015358136035501957,0.12301560491323471,-0.09515432268381119,0.06970028579235077,-0.00948899146169424,0.03914746269583702,0.046276289969682693,-0.06917344033718109,-0.11617178469896317,-0.10572848469018936,0.09033203125,-0.20380310714244843,0.1699846237897873,0.16653694212436676,0.08173489570617676,0.06061254069209099,0.05836983025074005,0.03525188937783241,0.010056833736598492,-0.030607597902417183,-0.24638743698596954,0.01618996076285839,0.1260719746351242,-0.010328509844839573,0.08799520134925842,-0.04490577429533005,83
-0.02569824457168579,0.07969406992197037,0.06589911133050919,-0.03997217118740082,-0.0852813795208931,0.0018650215351954103,-0.0405319482088089,-0.06246010586619377,0.1007871925830841,-0.06060561537742615,0.17878806591033936,-0.09430552273988724,-0.20183150470256805,-0.11661535501480103,-0.017510641366243362,0.08322782814502716,-0.17318545281887054,-0.07504907995462418,-0.14386394619941711,0.020956601947546005,-0.008822391740977764,-0.016387512907385826,0.07769852131605148,-0.03597596287727356,-0.13657599687576294,-0.4512616693973541,-0.07109411060810089,-0.09043237566947937,-0.006440476048737764,-0.16406121850013733,-0.024259213358163834,0.055186886340379715,-0.15294381976127625,-0.030402811244130135,-0.07006486505270004,0.0738833025097847,-0.0886874720454216,-0.08722986280918121,0.2271418273448944,-0.004890752956271172,-0.16583320498466492,-0.01588352583348751,0.005141004920005798,0.27711886167526245,0.2500306963920593,-0.04165106266736984,0.02369336597621441,0.012759238481521606,0.11430225521326065,-0.29519522190093994,0.05715453624725342,0.17224326729774475,0.08998554199934006,0.04903067275881767,0.1211111843585968,-0.021727459505200386,0.015300755389034748,0.12026868015527725,-0.22463548183441162,0.04692330211400986,0.038541801273822784,-0.07040652632713318,-0.03987446427345276,-0.06544874608516693,0.17648206651210785,0.143380805850029,-0.08982887119054794,-0.07189594954252243,0.13019680976867676,-0.1629098802804947,0.0059565333649516106,-0.059988342225551605,-0.12550653517246246,-0.20729604363441467,-0.3547627925872803,0.00876525230705738,0.2786446809768677,0.1493193507194519,-0.17371691763401031,0.005961434915661812,-0.07110419869422913,-0.05599965900182724,0.04202872887253761,0.03863527625799179,-0.11414926499128342,0.04462159425020218,-0.08198470622301102,0.12239570170640945,0.13804590702056885,-0.05751127004623413,-0.03526277840137482,0.19441577792167664,-0.021609244868159294,-0.048999104648828506,0.06489105522632599,-0.018611634150147438,-0.05810876190662384,-0.011027101427316666,-0.14582571387290955,0.11650668829679489,0.0989389717578888,-0.19946996867656708,0.0018962281756103039,0.091460682451725,-0.162112295627594,0.12280962616205215,0.006644824519753456,-0.04798054322600365,0.04177331179380417,-0.08041278272867203,-0.16782601177692413,-0.052790317684412,0.22232173383235931,-0.23935820162296295,0.16344843804836273,0.18565434217453003,0.005475151818245649,0.13753461837768555,0.0595107264816761,0.0625019446015358,-0.0352584645152092,0.0298258475959301,-0.11704765260219574,-0.04275497794151306,0.000124461148516275,0.05610009655356407,0.015488674864172935,0.06121368333697319,201
-0.07765030115842819,0.14511331915855408,0.06420910358428955,0.004286168608814478,-0.06587731093168259,-0.04102316126227379,-0.07138022780418396,-0.1074402704834938,0.020189981907606125,0.019823456183075905,0.23272979259490967,-0.007232132833451033,-0.1729535609483719,-0.037097372114658356,-0.005608273204416037,0.1420082300901413,-0.1853111833333969,-0.1285867691040039,-0.1481015980243683,0.015444987453520298,0.00994744710624218,0.020806916058063507,0.0575958713889122,-0.025854265317320824,-0.07810929417610168,-0.2915250062942505,-0.061344679445028305,-0.06256531924009323,0.12588903307914734,-0.05116630345582962,-0.07020848989486694,0.0031293113715946674,-0.21118228137493134,-0.04663930460810661,0.10094662755727768,0.09499283134937286,-0.0013406530488282442,-0.023715492337942123,0.18870849907398224,0.03372048959136009,-0.23312897980213165,0.06889817863702774,0.058744002133607864,0.23791402578353882,0.24559897184371948,0.01017890777438879,0.046558231115341187,-0.13139131665229797,0.04153331741690636,-0.15145552158355713,0.08531543612480164,0.16846436262130737,0.19233469665050507,0.06371358782052994,0.016363678500056267,-0.13960862159729004,0.036615040153265,0.061688803136348724,-0.143403559923172,0.004233506508171558,0.15343913435935974,-0.03398186340928078,-0.03632698580622673,-0.0728466585278511,0.13318973779678345,0.016990922391414642,-0.1341528296470642,-0.16555336117744446,0.08462768793106079,-0.08573392778635025,-0.04251947999000549,0.07989935576915741,-0.11630228161811829,-0.14934344589710236,-0.29777124524116516,0.0002945450833067298,0.4272267818450928,0.06894507259130478,-0.22466132044792175,0.04679958149790764,-0.07037585228681564,-0.09330729395151138,0.01642856001853943,0.10851898044347763,-0.0866846814751625,0.05327001214027405,-0.08400632441043854,0.07639271765947342,0.17661115527153015,-0.054085321724414825,0.019493913277983665,0.12884269654750824,-0.02171742543578148,0.033097054809331894,0.019932471215724945,0.10060211271047592,-0.052470043301582336,0.010794458910822868,-0.09536060690879822,-0.023137932643294334,-0.026156116276979446,-0.10227467864751816,-0.016750307753682137,0.08583030849695206,-0.16943280398845673,0.1458171010017395,0.02552053891122341,0.007446194998919964,0.001139736152254045,-0.02765362523496151,-0.023647800087928772,-0.031404078006744385,0.13992305099964142,-0.24539518356323242,0.19540758430957794,0.2197229564189911,-0.004029631614685059,0.04359429329633713,0.09883981943130493,0.08327821642160416,0.00032782935886643827,0.027743561193346977,-0.1933766007423401,-0.07376902550458908,-0.006575615145266056,-0.05730945244431496,0.053382135927677155,0.041046906262636185,105
-0.09113121777772903,0.05021858960390091,0.0371941402554512,0.0218376275151968,-0.11170261353254318,-0.05735526978969574,-0.07133293896913528,-0.14184126257896423,0.08480985462665558,-0.06329331547021866,0.26571378111839294,-0.08276162296533585,-0.1318969875574112,-0.11978452652692795,-0.01038424763828516,0.16753900051116943,-0.22699491679668427,-0.07134325057268143,0.0017934355419129133,-0.02336166799068451,0.05727291479706764,-0.05734652280807495,0.0520935133099556,0.06992194056510925,-0.006074114702641964,-0.35290151834487915,-0.10550684481859207,-0.1292312741279602,0.1070561558008194,-0.08876320719718933,-0.07561058551073074,0.0043915691785514355,-0.16320787370204926,-0.10506213456392288,0.036983706057071686,0.08187905699014664,-0.029061153531074524,-0.10669092833995819,0.18876661360263824,-0.08510745316743851,-0.1547737717628479,0.005950610619038343,0.06017867103219032,0.21053074300289154,0.21741588413715363,0.08903520554304123,0.02539088949561119,-0.13627614080905914,0.16218987107276917,-0.1150268167257309,0.06292636692523956,0.11165136843919754,0.10224132984876633,0.06941299140453339,-0.022906353697180748,-0.13678300380706787,0.07459548115730286,0.01909107342362404,-0.13564684987068176,0.011374532245099545,0.14430491626262665,-0.06824366748332977,0.03120468370616436,-0.03189356252551079,0.2691211998462677,0.054590072482824326,-0.0732036828994751,-0.1926501989364624,0.07665291428565979,-0.15151365101337433,-0.06663435697555542,0.04077760875225067,-0.1672607958316803,-0.15542179346084595,-0.28723326325416565,0.025352437049150467,0.42261865735054016,0.08794849365949631,-0.15409383177757263,0.039995886385440826,-0.06510338187217712,-0.043573472648859024,0.1379096806049347,0.17637905478477478,-0.0032267989590764046,-0.010778257623314857,-0.12274947762489319,-0.0005444015259854496,0.18948596715927124,-0.08764322102069855,-0.03492369502782822,0.17305278778076172,-0.03291310742497444,0.08379311114549637,0.04705416038632393,0.03629148751497269,-0.06956147402524948,0.11026851087808609,-0.06976116448640823,-0.004222401883453131,0.06671211868524551,-0.03646596148610115,0.045434411615133286,0.07477814704179764,-0.14550207555294037,0.10938511788845062,-0.04703914001584053,0.08225240558385849,0.04045659676194191,-0.05660846084356308,-0.1251692771911621,-0.045648153871297836,0.13628971576690674,-0.2325882464647293,0.2262948602437973,0.15252017974853516,0.0994792953133583,0.13408294320106506,0.0887397974729538,0.14576613903045654,-0.005228899419307709,-0.012472772039473057,-0.18975919485092163,0.02375766821205616,0.04919307678937912,0.0011128665646538138,0.08664871007204056,0.028491921722888947,119
-0.09523537009954453,0.06655923277139664,0.02589852549135685,0.013830481097102165,-0.05778820067644119,-0.04142388328909874,-0.038337770849466324,-0.13998350501060486,0.09520073235034943,-0.04692501574754715,0.2585737407207489,-0.07207196205854416,-0.17654603719711304,-0.14047114551067352,-0.024102995172142982,0.17661777138710022,-0.2116316556930542,-0.09199896454811096,-0.009892201982438564,-0.014343773946166039,0.0758536234498024,-0.06532824784517288,0.06611695885658264,0.04260948300361633,-0.034429773688316345,-0.37566182017326355,-0.0878235325217247,-0.09930119663476944,0.06845787167549133,-0.08506634831428528,-0.029612550511956215,-0.01520503032952547,-0.15096411108970642,-0.08186063915491104,0.041231848299503326,0.0864003375172615,-0.03469839319586754,-0.08134665340185165,0.19846680760383606,-0.060943372547626495,-0.1602623164653778,0.029686355963349342,0.07289063930511475,0.24107027053833008,0.20510084927082062,0.1242300271987915,0.03205667808651924,-0.1493433713912964,0.11854942888021469,-0.1289176195859909,0.032943326979875565,0.11467325687408447,0.0759558379650116,0.04253128916025162,0.006831491366028786,-0.10658542066812515,0.049717407673597336,0.019856667146086693,-0.14713940024375916,0.006450943183153868,0.10945422202348709,-0.043522514402866364,0.016692742705345154,-0.05117662996053696,0.2436777651309967,0.03057393990457058,-0.09312345087528229,-0.1679776906967163,0.07684694975614548,-0.17285801470279694,-0.08648601174354553,0.013053189031779766,-0.14079351723194122,-0.17298780381679535,-0.304161012172699,0.004752906039357185,0.41875797510147095,0.09678353369235992,-0.1320962905883789,0.06402844190597534,-0.04242422431707382,-0.03011269122362137,0.14475645124912262,0.1666903793811798,-0.016271263360977173,-0.004188081249594688,-0.09968993067741394,-0.012265379540622234,0.18156033754348755,-0.0791095495223999,-0.044766075909137726,0.1643442064523697,-0.035607799887657166,0.0819377526640892,0.021192623302340508,0.014778001233935356,-0.06559716910123825,0.13460417091846466,-0.08145390450954437,-0.01801779866218567,0.06006862595677376,-0.027698131278157234,0.09260789304971695,0.07045643031597137,-0.16133302450180054,0.08336707949638367,-0.028279870748519897,0.07059737294912338,0.08124911785125732,0.018485426902770996,-0.1409551203250885,-0.07312806695699692,0.11388880014419556,-0.2694641053676605,0.22037695348262787,0.21730391681194305,0.07536502182483673,0.10105787217617035,0.1187630221247673,0.13202232122421265,0.02294318936765194,0.04311113804578781,-0.18307463824748993,0.012665173970162868,0.02227003313601017,0.012802844867110252,0.0961739793419838,0.022833067923784256,119
-0.09659106284379959,0.02231931872665882,0.01388926524668932,-0.010742743499577045,-0.06366068869829178,-0.030248217284679413,-0.06503989547491074,-0.09798046201467514,0.14078974723815918,-0.1044624075293541,0.27455225586891174,-0.050285059958696365,-0.1572769731283188,-0.15376591682434082,-0.022254755720496178,0.17562802135944366,-0.1692316234111786,-0.08490518480539322,-0.0005082006100565195,-0.013329797424376011,0.08044891804456711,-0.08606445044279099,0.038254041224718094,0.015910442918539047,-0.04684760794043541,-0.3776531219482422,-0.12781839072704315,-0.12069608271121979,0.05720081925392151,-0.050129108130931854,-0.04851486161351204,0.0375591404736042,-0.1142982691526413,-0.05528955161571503,-0.008781235665082932,0.07266212999820709,-0.006574578117579222,-0.04416855797171593,0.20466338098049164,-0.03477384150028229,-0.14912033081054688,-0.029292883351445198,0.04235126078128815,0.24316246807575226,0.22979745268821716,0.10897789895534515,0.0413237027823925,-0.13112108409404755,0.14404034614562988,-0.14017705619335175,0.015520904213190079,0.1054665744304657,0.10516907274723053,0.033148329704999924,0.041574519127607346,-0.1008884608745575,0.06544741988182068,0.02128591202199459,-0.14985421299934387,-0.02033926174044609,0.05215805768966675,-0.010301362723112106,-0.015154213644564152,-0.03687397018074989,0.3105659782886505,0.07951069623231888,-0.10224747657775879,-0.13909877836704254,0.1429445743560791,-0.14782197773456573,-0.06061676889657974,0.005953717045485973,-0.1770128607749939,-0.16273178160190582,-0.3141620457172394,-0.018170908093452454,0.3707020580768585,0.06307139992713928,-0.17414343357086182,0.052775394171476364,-0.061063408851623535,-0.03605905920267105,0.1803017258644104,0.10754668712615967,-0.049740731716156006,-0.02868465706706047,-0.13204319775104523,-0.05598174035549164,0.21796447038650513,-0.11123207211494446,-0.0024482333101332188,0.1547124981880188,-0.013676944188773632,0.07384081184864044,0.02716655097901821,0.03716915473341942,-0.05970258638262749,0.09773341566324234,-0.13136640191078186,-0.01535652857273817,0.08398096263408661,-0.0432819128036499,0.04244999960064888,0.07016304135322571,-0.17076613008975983,0.06495930254459381,-0.005484338384121656,0.058741986751556396,0.0431552529335022,-0.0371210016310215,-0.17966175079345703,-0.06815314292907715,0.14505086839199066,-0.20473170280456543,0.16757287085056305,0.16609561443328857,0.053794439882040024,0.10918936878442764,0.14587625861167908,0.12656442821025848,-0.04393041133880615,-0.009990133345127106,-0.19106218218803406,0.029654525220394135,0.038317207247018814,0.009741132147610188,0.04572070389986038,0.020822647958993912,252
